ID;Departamento;Provincia;Distrito;Localidad;Mesa;Peru Libre;Fuerza Popular;Total Validos;Voto Blanco;Voto Nulo;Voto Impugnado;Total Votos;Electores Habiles
80822;LIMA;LIMA;SAN JUAN DE LURIGANCHO;SOLIDARIDAD III;52843;0;0;0;0;32;0;32;300
80918;LIMA;LIMA;SAN JUAN DE LURIGANCHO;LOSA DEPORTIVA PARQUE 4 OSCAR BENEGAS;53543;0;0;0;0;217;0;217;300
81470;LIMA;LIMA;SAN JUAN DE LURIGANCHO;IEP APRENDAMOS DE JESUS;53508;0;0;0;0;300;0;300;300
81617;LIMA;LIMA;SAN JUAN DE LURIGANCHO;IE MUNDO FELIZ;53770;0;0;0;0;210;0;210;300
81728;LIMA;LIMA;SAN JUAN DE LURIGANCHO;IE 171 01 JUAN VELASCO ALVARADO;53967;0;0;0;0;249;0;249;300
81787;LIMA;LIMA;SAN LUIS;IE 1133 SANTISIMA VIRGEN DE FATIMA;55020;0;0;0;0;247;0;247;300
81837;LIMA;LIMA;PUENTE PIEDRA;LOSA DEPORTIVA LOS GERANIOS ZAPALLAL;43548;0;0;0;0;231;0;231;300
81989;LIMA;LIMA;LOS OLIVOS;PARQUE SANTA ROSA;57281;0;0;0;0;300;0;300;300
82114;LIMA;LIMA;VILLA EL SALVADOR;POLIDEPORTIVO VILLA EL SALVADOR;56240;0;0;0;0;258;0;258;300
82380;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;IE 6057 VIRGEN DE LOURDES;49176;0;0;0;0;271;0;271;300
82517;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;IE FE Y ALEGRIA NÂ° 23;49428;0;0;0;0;267;0;267;300
82929;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;IEP CRISTO AMIGO;49008;0;0;0;0;250;0;250;300
82978;AFRICA;ARGELIA;ARGEL;EMBAJADA DEL PERÚ EN ARGEL;79941;3;6;9;0;0;0;9;
82979;AFRICA;MARRUECOS;RABAT;EMBAJADA DEL PERÚNEN RABAT;79943;3;6;9;0;1;0;10;
82981;AFRICA;SUDAFRICA;JOHANNESBURGO;EDIFICIO NORMA & VILMA;79945;1;37;38;0;0;0;38;
82982;AFRICA;SUDAFRICA;PRETORIA;EMBAJADA DEL PERÚ EN PRETORIA;79944;2;5;7;0;1;0;8;
83725;AMERICA;CHILE;SANTIAGO;LICEO JOSE VICTORIANO LASTARRIA;80922;0;0;0;0;300;0;300;
83726;AMERICA;CHILE;SANTIAGO;LICEO JOSE VICTORIANO LASTARRIA;80923;0;0;0;0;300;0;300;
