ID;Departamento;Provincia;Distrito;Localidad;Mesa;Peru Libre;Fuerza Popular;Total Validos;Voto Blanco;Voto Nulo;Voto Impugnado;Total Votos;Electores Habiles
137;LIMA;LIMA;SAN JUAN DE LURIGANCHO;0156 EL PORVENIR;052377;0;0;0;0;246;0;246;300
138;LIMA;LIMA;SAN JUAN DE LURIGANCHO;CAMPO DEPORTIVO JAVIER HERAUD;053084;0;0;0;0;235;0;235;300
139;LIMA;LIMA;SAN JUAN DE LURIGANCHO;CAMPO DEPORTIVO LAS PALMERAS;053246;0;0;0;0;69;0;69;300
140;LIMA;LIMA;SAN JUAN DE LURIGANCHO;CAMPO DEPORTIVO LOS HERALDOS;053105;0;0;0;0;245;0;245;300
141;LIMA;LIMA;SAN JUAN DE LURIGANCHO;CENTRO DEPORTIVO UPIS HUASCAR;054799;0;0;0;0;255;0;255;300
142;LIMA;LIMA;SAN JUAN DE LURIGANCHO;IE 0171-10 HANNI ROLFES;052400;0;0;0;0;242;0;242;300
143;LIMA;LIMA;SAN JUAN DE LURIGANCHO;IE 130 HEROES DE CENEPA;054237;0;0;0;0;250;0;250;300
144;LIMA;LIMA;SAN JUAN DE LURIGANCHO;IE 131 MONITOR HUASCAR;054249;0;0;0;0;271;0;271;300
145;LIMA;LIMA;SAN JUAN DE LURIGANCHO;IE 161 MOISES COLONIA TRINIDAD;054467;0;0;0;0;38;0;38;300
146;LIMA;LIMA;SANTIAGO DE SURCO;COMPLEJO DEPOR LOMA AMARILLA;047114;0;0;0;0;224;0;224;300
147;LIMA;LIMA;SANTIAGO DE SURCO;ESTACIONAMIENTO 1 - UNIVERSIDAD DE LIMA;048007;2;168;170;0;54;0;224;300
148;LIMA;LIMA;SANTIAGO DE SURCO;IE 6047 JOSE MARIA ARGUEDAS;047246;0;0;0;0;244;0;244;300
149;LIMA;LIMA;SANTIAGO DE SURCO;IE DE LA INMACULADA JESUITAS;047061;2;262;264;0;5;0;269;300
150;LIMA;LIMA;SANTIAGO DE SURCO;IE URPI WASSI;048145;0;0;0;0;53;0;53;300
