ID;Departamento;Provincia;Distrito;Localidad;Mesa;Peru Libre;Fuerza Popular;Total Validos;Voto Blanco;Voto Nulo;Voto Impugnado;Total Votos;Electores Habiles
167;MOQUEGUA;MARISCAL NIETO;SAN CRISTOBAL;IE MIGUEL CONSTANTINIDES ROSADO;902569;206;0;206;0;4;0;210;271
168;PIURA;HUANCABAMBA;SAN MIGUEL DE EL FAIQUE;IE SAN MIGUEL ARCANGEL;067153;0;0;0;0;300;0;300;300
169;PIURA;MORROPON;SALITRAL;IE. JORGE BASADRE;067483;0;0;0;0;300;0;300;300
170;PIURA;PAITA;PAITA;IE 14739 ELISEO ALCIDES BERNAL LA SERNA;067732;0;0;0;0;249;0;249;300
171;PIURA;PIURA;CASTILLA;IE PARROQUIAL NIÑO JESUS DE PRAGA;065516;0;0;0;0;169;0;169;300
172;PIURA;PIURA;CASTILLA;IEP IDEPUNP;065423;0;0;0;0;253;0;253;300
173;PIURA;PIURA;CATACAOS;IEP SANTA MARIA;065647;0;0;0;0;40;0;40;300
174;PIURA;PIURA;CURA MORI;CRFA LAS CAPULLANAS;066215;0;0;0;0;244;0;244;300
175;PIURA;PIURA;CURA MORI;IE 14053;066229;0;0;0;0;232;0;232;300
176;PIURA;PIURA;LA ARENA;IE 14123;065758;0;0;0;0;231;0;231;300
177;PIURA;PIURA;LA UNION;IEP SANTA BERNARDITA;065842;0;0;0;0;63;0;63;285
178;PIURA;PIURA;LA UNION;MINI COLISEO DEPORTIVO MUNICIPAL LA UNION;065836;0;0;0;0;238;0;238;300
179;PIURA;PIURA;PIURA;20124;064956;0;0;0;0;235;0;235;300
180;PIURA;TALARA;MANCORA;IE 14917 MICAELA BASTIDAS - SECUNDARIA;069053;0;0;0;0;246;0;246;300
181;PUNO;AZANGARO;ASILLO;IEP 72005 SAN MARTIN DE PORRES;070028;205;0;205;0;8;0;213;300
182;PUNO;AZANGARO;ASILLO;IEP 72005 SAN MARTIN DE PORRES;070030;222;0;222;0;5;0;227;300
183;PUNO;AZANGARO;ASILLO;IEP 72005 SAN MARTIN DE PORRES;070034;198;1;199;0;9;0;208;300
184;PUNO;AZANGARO;ASILLO;IES SAN GERONIMO;070007;252;1;253;1;12;0;266;300
185;PUNO;AZANGARO;ASILLO;IES SAN GERONIMO;070012;255;1;256;0;8;0;264;300
186;PUNO;AZANGARO;AZANGARO;IEP 72017;069878;243;0;243;0;11;0;254;300
187;PUNO;AZANGARO;AZANGARO;IES INA 21 JOSE DOMINGO CHOQUEHUANCA;069901;265;1;266;0;7;0;273;300
188;PUNO;AZANGARO;AZANGARO;IES PRIVADA CERMAT SCHOOL;069913;249;1;250;0;2;0;252;300
